ID,einstein_radius,einstein_radius_err3sig_lo,einstein_radius_err3sig_hi,source_effective_radius,source_re_err3sig_lo,source_re_err3sig_hi,snr_arc_model,chi2_per_pix
KiDSDR4_J141325.378+010907.83,0.9771959280283344,0.29859630417197125,0.3699082280741357,12.557658235103892,4.688600277206957,4.715892131745376,48.90102370800204,1.4208472114799768
KiDSDR4_J141503.117-003105.93,1.8773037572131896,0.19554533886323577,0.21517033396924545,1.7733231335326889,0.1940574594877651,0.1668585381755594,18.113158925023544,1.8752706505635706
KiDSDR4_J141649.819+013822.23,1.2305033032716914,0.07801352204979017,0.10761831221833673,29.547330243306053,10.777763793328152,2.224084362553949,83.00327421346194,2.010411879693231
KiDSDR4_J141741.465+021705.13,1.8367157302703139,0.23955997750736135,0.21068275854260832,3.609373122482415,0.29107589130991673,0.2959282458380783,163.28599428793098,2.4612842273352245
KiDSDR4_J141908.441+002049.65,3.9544725663508595,1.2596539279252696,0.8581102812513555,1.2264477131235725,0.21607294710884495,0.25090473869185637,10.290563090671581,1.3135603770281281
KiDSDR4_J141913.862+025635.41,0.6496454212775383,0.09342290075775606,0.09113146502285463,2.8904147122814776,0.34007866090624983,0.38491652454961756,200.11739398176036,2.0201320085959327
KiDSDR4_J142232.321+000134.55,1.8704458288021986,0.2771421212852092,0.2958259769287246,0.4736753446062409,0.09537459245260782,0.12195596858488839,13.742164459356262,1.3455662042228924
KiDSDR4_J142235.405-023857.36,0.8317905587394245,0.101561616640518,0.05475026791179294,3.70863189700577,0.13586360785632534,0.1758561155986169,234.41559619546047,2.541048553376899
KiDSDR4_J142332.130-003115.73,3.9340414044940535,0.4658927066725167,0.07825256161170469,3.8282454909369195,1.833051257620231,1.9455780012110084,41.44204845744806,2.079901198913722
KiDSDR4_J142404.740-023019.89,0.9657929371129881,0.13654343405210245,0.1438234531507313,2.030115197732658,0.12872727929196337,0.14982103917657197,215.3121394072858,2.144785819255075
KiDSDR4_J142528.079-011504.48,1.9781248847517865,0.21054552380477753,0.141762579587688,0.024649086965405083,0.00440093372789508,0.011932909240888894,14.955925926265552,1.1843269966405607
KiDSDR4_J142541.213+002216.85,1.7759688906069084,0.13099135427045283,0.16212097522734092,0.4573279342632527,0.06403874968703,0.05842837432716935,5.37107541745849,0.5000170971113901
